experiment_id,phase,regime,workload_scenario,routing_algorithm,config_type,train_test_split,is_priority_subset,seed,request_id,timestamp,request_type,request_duration,concurrency,request_rate,server_1_cpu,server_1_memory,server_1_connections,server_1_response_time,server_1_network_latency,server_1_queue_length,server_2_cpu,server_2_memory,server_2_connections,server_2_response_time,server_2_network_latency,server_2_queue_length,server_3_cpu,server_3_memory,server_3_connections,server_3_response_time,server_3_network_latency,server_3_queue_length,selected_server,ml_predicted_server,ml_confidence,ml_fallback,best_server,actual_response_time,response_time_ms,request_success,status_code,priority,deadline_slack_ms,request_start,request_end
p12_exp_05_med_rr_seen,phase12,medium_load,medium_load,round_robin,seen_configuration,train,False,46,p12_exp_05_med_rr_seen_30,1788873278.4692626,process,0.03,5,15.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,51.144,51.144,True,200,NORMAL,,11394.2999952,11394.351139
p12_exp_05_med_rr_seen,phase12,medium_load,medium_load,round_robin,seen_configuration,train,False,46,p12_exp_05_med_rr_seen_31,1788873278.5362315,process,0.03,5,15.0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-2,,,False,server-2,59.468,59.468,True,200,NORMAL,,11394.367021,11394.4264893
p12_exp_05_med_rr_seen,phase12,medium_load,medium_load,round_robin,seen_configuration,train,False,46,p12_exp_05_med_rr_seen_32,1788873278.6035264,process,0.03,5,15.0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,1,20.0,1.5,0,server-3,,,False,server-3,64.69,64.69,True,200,NORMAL,,11394.4343095,11394.4989993
p12_exp_05_med_rr_seen,phase12,medium_load,medium_load,round_robin,seen_configuration,train,False,46,p12_exp_05_med_rr_seen_33,1788873278.6703978,process,0.03,5,15.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,41.356,41.356,True,200,NORMAL,,11394.5011232,11394.5424796
p12_exp_05_med_rr_seen,phase12,medium_load,medium_load,round_robin,seen_configuration,train,False,46,p12_exp_05_med_rr_seen_34,1788873278.7372642,process,0.03,5,15.0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-2,,,False,server-2,53.359,53.359,True,200,NORMAL,,11394.5680241,11394.6213826
p12_exp_05_med_rr_seen,phase12,medium_load,medium_load,round_robin,seen_configuration,train,False,46,p12_exp_05_med_rr_seen_35,1788873278.8041608,process,0.03,5,15.0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,1,20.0,1.5,0,server-3,,,False,server-3,59.381,59.381,True,200,NORMAL,,11394.6348925,11394.6942735
p12_exp_05_med_rr_seen,phase12,medium_load,medium_load,round_robin,seen_configuration,train,False,46,p12_exp_05_med_rr_seen_36,1788873278.8712544,process,0.03,5,15.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,53.904,53.904,True,200,NORMAL,,11394.7020417,11394.755946
p12_exp_05_med_rr_seen,phase12,medium_load,medium_load,round_robin,seen_configuration,train,False,46,p12_exp_05_med_rr_seen_37,1788873278.938509,process,0.03,5,15.0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-2,,,False,server-2,37.167,37.167,True,200,NORMAL,,11394.7692053,11394.8063719
p12_exp_05_med_rr_seen,phase12,medium_load,medium_load,round_robin,seen_configuration,train,False,46,p12_exp_05_med_rr_seen_38,1788873279.005767,process,0.03,5,15.0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,1,20.0,1.5,0,server-3,,,False,server-3,47.945,47.945,True,200,NORMAL,,11394.8364509,11394.8843958
p12_exp_05_med_rr_seen,phase12,medium_load,medium_load,round_robin,seen_configuration,train,False,46,p12_exp_05_med_rr_seen_39,1788873279.0729303,process,0.03,5,15.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,69.767,69.767,True,200,NORMAL,,11394.9036348,11394.9734016
p12_exp_05_med_rr_seen,phase12,medium_load,medium_load,round_robin,seen_configuration,train,False,46,p12_exp_05_med_rr_seen_40,1788873279.1399524,process,0.03,5,15.0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-2,,,False,server-2,50.649,50.649,True,200,NORMAL,,11394.9711786,11395.0218272
p12_exp_06_med_lc_seen,phase12,medium_load,medium_load,least_connections,seen_configuration,val,False,47,p12_exp_06_med_lc_seen_1,1788873280.7488425,process,0.03,6,14.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,71.198,71.198,True,200,NORMAL,,11396.5797694,11396.650967
p12_exp_06_med_lc_seen,phase12,medium_load,medium_load,least_connections,seen_configuration,val,False,47,p12_exp_06_med_lc_seen_2,1788873280.8214564,process,0.03,6,14.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,56.123,56.123,True,200,NORMAL,,11396.6522638,11396.7083868
p12_exp_06_med_lc_seen,phase12,medium_load,medium_load,least_connections,seen_configuration,val,False,47,p12_exp_06_med_lc_seen_3,1788873280.8935964,process,0.03,6,14.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,60.036,60.036,True,200,NORMAL,,11396.724304,11396.7843397
p12_exp_06_med_lc_seen,phase12,medium_load,medium_load,least_connections,seen_configuration,val,False,47,p12_exp_06_med_lc_seen_4,1788873280.9655948,process,0.03,6,14.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,70.827,70.827,True,200,NORMAL,,11396.7963624,11396.8671896
p12_exp_06_med_lc_seen,phase12,medium_load,medium_load,least_connections,seen_configuration,val,False,47,p12_exp_06_med_lc_seen_5,1788873281.0376031,process,0.03,6,14.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,51.552,51.552,True,200,NORMAL,,11396.8683359,11396.9198884
p12_exp_06_med_lc_seen,phase12,medium_load,medium_load,least_connections,seen_configuration,val,False,47,p12_exp_06_med_lc_seen_6,1788873281.1092334,process,0.03,6,14.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,63.697,63.697,True,200,NORMAL,,11396.9399683,11397.0036648
p12_exp_06_med_lc_seen,phase12,medium_load,medium_load,least_connections,seen_configuration,val,False,47,p12_exp_06_med_lc_seen_7,1788873281.1812062,process,0.03,6,14.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,67.987,67.987,True,200,NORMAL,,11397.011979,11397.0799664
p12_exp_06_med_lc_seen,phase12,medium_load,medium_load,least_connections,seen_configuration,val,False,47,p12_exp_06_med_lc_seen_8,1788873281.2530162,process,0.03,6,14.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,81.707,81.707,True,200,NORMAL,,11397.0836958,11397.1654033
p12_exp_06_med_lc_seen,phase12,medium_load,medium_load,least_connections,seen_configuration,val,False,47,p12_exp_06_med_lc_seen_9,1788873281.324726,process,0.03,6,14.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,54.641,54.641,True,200,NORMAL,,11397.156193,11397.210834
p12_exp_06_med_lc_seen,phase12,medium_load,medium_load,least_connections,seen_configuration,val,False,47,p12_exp_06_med_lc_seen_10,1788873281.3975155,process,0.03,6,14.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,36.551,36.551,True,200,NORMAL,,11397.2282045,11397.2647553
p12_exp_06_med_lc_seen,phase12,medium_load,medium_load,least_connections,seen_configuration,val,False,47,p12_exp_06_med_lc_seen_11,1788873281.4695082,process,0.03,6,14.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,38.612,38.612,True,200,NORMAL,,11397.3002778,11397.3388896
p12_exp_06_med_lc_seen,phase12,medium_load,medium_load,least_connections,seen_configuration,val,False,47,p12_exp_06_med_lc_seen_12,1788873281.541592,process,0.03,6,14.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,58.314,58.314,True,200,NORMAL,,11397.3723397,11397.4306539
p12_exp_06_med_lc_seen,phase12,medium_load,medium_load,least_connections,seen_configuration,val,False,47,p12_exp_06_med_lc_seen_13,1788873281.613211,process,0.03,6,14.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,78.028,78.028,True,200,NORMAL,,11397.4439615,11397.5219895
p12_exp_06_med_lc_seen,phase12,medium_load,medium_load,least_connections,seen_configuration,val,False,47,p12_exp_06_med_lc_seen_14,1788873281.6849892,process,0.03,6,14.0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-2,,,False,server-2,55.58,55.58,True,200,NORMAL,,11397.5157783,11397.5713587
p12_exp_06_med_lc_seen,phase12,medium_load,medium_load,least_connections,seen_configuration,val,False,47,p12_exp_06_med_lc_seen_15,1788873281.7569673,process,0.03,6,14.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,61.378,61.378,True,200,NORMAL,,11397.5877777,11397.6491553
p12_exp_06_med_lc_seen,phase12,medium_load,medium_load,least_connections,seen_configuration,val,False,47,p12_exp_06_med_lc_seen_16,1788873281.8288088,process,0.03,6,14.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,38.483,38.483,True,200,NORMAL,,11397.6596366,11397.6981192
p12_exp_06_med_lc_seen,phase12,medium_load,medium_load,least_connections,seen_configuration,val,False,47,p12_exp_06_med_lc_seen_17,1788873281.9008522,process,0.03,6,14.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,63.784,63.784,True,200,NORMAL,,11397.7315179,11397.7953016
p12_exp_06_med_lc_seen,phase12,medium_load,medium_load,least_connections,seen_configuration,val,False,47,p12_exp_06_med_lc_seen_18,1788873281.972618,process,0.03,6,14.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,82.685,82.685,True,200,NORMAL,,11397.8033929,11397.8860781
p12_exp_06_med_lc_seen,phase12,medium_load,medium_load,least_connections,seen_configuration,val,False,47,p12_exp_06_med_lc_seen_19,1788873282.0447648,process,0.03,6,14.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,59.375,59.375,True,200,NORMAL,,11397.875536,11397.934911
p12_exp_06_med_lc_seen,phase12,medium_load,medium_load,least_connections,seen_configuration,val,False,47,p12_exp_06_med_lc_seen_20,1788873282.116407,process,0.03,6,14.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,72.879,72.879,True,200,NORMAL,,11397.9471383,11398.0200169
p12_exp_06_med_lc_seen,phase12,medium_load,medium_load,least_connections,seen_configuration,val,False,47,p12_exp_06_med_lc_seen_21,1788873282.1882827,process,0.03,6,14.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,66.025,66.025,True,200,NORMAL,,11398.0193038,11398.0853287
p12_exp_06_med_lc_seen,phase12,medium_load,medium_load,least_connections,seen_configuration,val,False,47,p12_exp_06_med_lc_seen_22,1788873282.2604156,process,0.03,6,14.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,62.167,62.167,True,200,NORMAL,,11398.0913731,11398.1535405
p12_exp_06_med_lc_seen,phase12,medium_load,medium_load,least_connections,seen_configuration,val,False,47,p12_exp_06_med_lc_seen_23,1788873282.332439,process,0.03,6,14.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,38.204,38.204,True,200,NORMAL,,11398.163161,11398.2013651
p12_exp_06_med_lc_seen,phase12,medium_load,medium_load,least_connections,seen_configuration,val,False,47,p12_exp_06_med_lc_seen_24,1788873282.4045212,process,0.03,6,14.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,60.712,60.712,True,200,NORMAL,,11398.2352591,11398.2959715
p12_exp_06_med_lc_seen,phase12,medium_load,medium_load,least_connections,seen_configuration,val,False,47,p12_exp_06_med_lc_seen_25,1788873282.476292,process,0.03,6,14.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,56.959,56.959,True,200,NORMAL,,11398.3069831,11398.3639418
p12_exp_06_med_lc_seen,phase12,medium_load,medium_load,least_connections,seen_configuration,val,False,47,p12_exp_06_med_lc_seen_26,1788873282.5483096,process,0.03,6,14.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,73.01,73.01,True,200,NORMAL,,11398.3790189,11398.452029
p12_exp_06_med_lc_seen,phase12,medium_load,medium_load,least_connections,seen_configuration,val,False,47,p12_exp_06_med_lc_seen_27,1788873282.6213975,process,0.03,6,14.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,37.722,37.722,True,200,NORMAL,,11398.4521032,11398.4898247
p12_exp_06_med_lc_seen,phase12,medium_load,medium_load,least_connections,seen_configuration,val,False,47,p12_exp_06_med_lc_seen_28,1788873282.693248,process,0.03,6,14.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,67.551,67.551,True,200,NORMAL,,11398.5239771,11398.5915283
p12_exp_06_med_lc_seen,phase12,medium_load,medium_load,least_connections,seen_configuration,val,False,47,p12_exp_06_med_lc_seen_29,1788873282.765071,process,0.03,6,14.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,76.28,76.28,True,200,NORMAL,,11398.5958389,11398.6721188
p12_exp_06_med_lc_seen,phase12,medium_load,medium_load,least_connections,seen_configuration,val,False,47,p12_exp_06_med_lc_seen_30,1788873282.8368092,process,0.03,6,14.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,39.91,39.91,True,200,NORMAL,,11398.6680419,11398.7079518
p12_exp_06_med_lc_seen,phase12,medium_load,medium_load,least_connections,seen_configuration,val,False,47,p12_exp_06_med_lc_seen_31,1788873282.9107122,process,0.03,6,14.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,64.984,64.984,True,200,NORMAL,,11398.7414236,11398.8064072
p12_exp_06_med_lc_seen,phase12,medium_load,medium_load,least_connections,seen_configuration,val,False,47,p12_exp_06_med_lc_seen_32,1788873282.9827447,process,0.03,6,14.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,74.987,74.987,True,200,NORMAL,,11398.813511,11398.8884981
p12_exp_06_med_lc_seen,phase12,medium_load,medium_load,least_connections,seen_configuration,val,False,47,p12_exp_06_med_lc_seen_33,1788873283.0548413,process,0.03,6,14.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,51.488,51.488,True,200,NORMAL,,11398.885659,11398.9371466
p12_exp_06_med_lc_seen,phase12,medium_load,medium_load,least_connections,seen_configuration,val,False,47,p12_exp_06_med_lc_seen_34,1788873283.126706,process,0.03,6,14.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,73.048,73.048,True,200,NORMAL,,11398.9574436,11399.0304915
p12_exp_06_med_lc_seen,phase12,medium_load,medium_load,least_connections,seen_configuration,val,False,47,p12_exp_06_med_lc_seen_35,1788873283.1984737,process,0.03,6,14.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,68.521,68.521,True,200,NORMAL,,11399.0295452,11399.0980665
p12_exp_06_med_lc_seen,phase12,medium_load,medium_load,least_connections,seen_configuration,val,False,47,p12_exp_06_med_lc_seen_36,1788873283.2705505,process,0.03,6,14.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,83.578,83.578,True,200,NORMAL,,11399.1012833,11399.1848611
p12_exp_06_med_lc_seen,phase12,medium_load,medium_load,least_connections,seen_configuration,val,False,47,p12_exp_06_med_lc_seen_37,1788873283.3426812,process,0.03,6,14.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,51.819,51.819,True,200,NORMAL,,11399.1733827,11399.2252015
p12_exp_06_med_lc_seen,phase12,medium_load,medium_load,least_connections,seen_configuration,val,False,47,p12_exp_06_med_lc_seen_38,1788873283.4142385,process,0.03,6,14.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,60.296,60.296,True,200,NORMAL,,11399.244929,11399.305225
p12_exp_06_med_lc_seen,phase12,medium_load,medium_load,least_connections,seen_configuration,val,False,47,p12_exp_06_med_lc_seen_39,1788873283.48609,process,0.03,6,14.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,66.521,66.521,True,200,NORMAL,,11399.3168851,11399.3834063
p12_exp_06_med_lc_seen,phase12,medium_load,medium_load,least_connections,seen_configuration,val,False,47,p12_exp_06_med_lc_seen_40,1788873283.5577705,process,0.03,6,14.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,68.931,68.931,True,200,NORMAL,,11399.3885401,11399.4574707
p12_exp_07_med_iphash_unseen,phase12,medium_load,medium_load,ip_hash,unseen_configuration,test_unseen,False,48,p12_exp_07_med_iphash_unseen_1,1788873284.8654244,process,0.035,7,18.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,81.408,81.408,True,200,NORMAL,,11400.6974895,11400.7788973
p12_exp_07_med_iphash_unseen,phase12,medium_load,medium_load,ip_hash,unseen_configuration,test_unseen,False,48,p12_exp_07_med_iphash_unseen_2,1788873284.923483,process,0.035,7,18.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,69.198,69.198,True,200,NORMAL,,11400.7553421,11400.8245404
p12_exp_07_med_iphash_unseen,phase12,medium_load,medium_load,ip_hash,unseen_configuration,test_unseen,False,48,p12_exp_07_med_iphash_unseen_3,1788873284.980935,process,0.035,7,18.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,77.471,77.471,True,200,NORMAL,,11400.8116657,11400.8891363
p12_exp_07_med_iphash_unseen,phase12,medium_load,medium_load,ip_hash,unseen_configuration,test_unseen,False,48,p12_exp_07_med_iphash_unseen_4,1788873285.0368423,process,0.035,7,18.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,60.152,60.152,True,200,NORMAL,,11400.8676807,11400.9278331
p12_exp_07_med_iphash_unseen,phase12,medium_load,medium_load,ip_hash,unseen_configuration,test_unseen,False,48,p12_exp_07_med_iphash_unseen_5,1788873285.0929732,process,0.035,7,18.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,61.025,61.025,True,200,NORMAL,,11400.9236571,11400.9846818
p12_exp_07_med_iphash_unseen,phase12,medium_load,medium_load,ip_hash,unseen_configuration,test_unseen,False,48,p12_exp_07_med_iphash_unseen_6,1788873285.1491635,process,0.035,7,18.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,78.597,78.597,True,200,NORMAL,,11400.9798697,11401.0584664
p12_exp_07_med_iphash_unseen,phase12,medium_load,medium_load,ip_hash,unseen_configuration,test_unseen,False,48,p12_exp_07_med_iphash_unseen_7,1788873285.2051227,process,0.035,7,18.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,67.656,67.656,True,200,NORMAL,,11401.0358741,11401.1035299
p12_exp_07_med_iphash_unseen,phase12,medium_load,medium_load,ip_hash,unseen_configuration,test_unseen,False,48,p12_exp_07_med_iphash_unseen_8,1788873285.2612708,process,0.035,7,18.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,73.061,73.061,True,200,NORMAL,,11401.0919844,11401.1650453
p12_exp_07_med_iphash_unseen,phase12,medium_load,medium_load,ip_hash,unseen_configuration,test_unseen,False,48,p12_exp_07_med_iphash_unseen_9,1788873285.3175597,process,0.035,7,18.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,50.096,50.096,True,200,NORMAL,,11401.1485166,11401.1986124
p12_exp_07_med_iphash_unseen,phase12,medium_load,medium_load,ip_hash,unseen_configuration,test_unseen,False,48,p12_exp_07_med_iphash_unseen_10,1788873285.3739223,process,0.035,7,18.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,93.466,93.466,True,200,NORMAL,,11401.2046338,11401.2981002
p12_exp_07_med_iphash_unseen,phase12,medium_load,medium_load,ip_hash,unseen_configuration,test_unseen,False,48,p12_exp_07_med_iphash_unseen_11,1788873285.4296849,process,0.035,7,18.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,59.539,59.539,True,200,NORMAL,,11401.2607154,11401.3202544
p12_exp_07_med_iphash_unseen,phase12,medium_load,medium_load,ip_hash,unseen_configuration,test_unseen,False,48,p12_exp_07_med_iphash_unseen_12,1788873285.4857445,process,0.035,7,18.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,75.899,75.899,True,200,NORMAL,,11401.3164939,11401.3923925
p12_exp_07_med_iphash_unseen,phase12,medium_load,medium_load,ip_hash,unseen_configuration,test_unseen,False,48,p12_exp_07_med_iphash_unseen_13,1788873285.5418282,process,0.035,7,18.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,67.961,67.961,True,200,NORMAL,,11401.3725731,11401.4405341
p12_exp_07_med_iphash_unseen,phase12,medium_load,medium_load,ip_hash,unseen_configuration,test_unseen,False,48,p12_exp_07_med_iphash_unseen_14,1788873285.5978596,process,0.035,7,18.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,57.214,57.214,True,200,NORMAL,,11401.4285741,11401.4857877
p12_exp_07_med_iphash_unseen,phase12,medium_load,medium_load,ip_hash,unseen_configuration,test_unseen,False,48,p12_exp_07_med_iphash_unseen_15,1788873285.6542904,process,0.035,7,18.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,67.9,67.9,True,200,NORMAL,,11401.4848462,11401.5527462
p12_exp_07_med_iphash_unseen,phase12,medium_load,medium_load,ip_hash,unseen_configuration,test_unseen,False,48,p12_exp_07_med_iphash_unseen_16,1788873285.7100675,process,0.035,7,18.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,66.239,66.239,True,200,NORMAL,,11401.5409027,11401.6071416
p12_exp_07_med_iphash_unseen,phase12,medium_load,medium_load,ip_hash,unseen_configuration,test_unseen,False,48,p12_exp_07_med_iphash_unseen_17,1788873285.7662778,process,0.035,7,18.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,52.826,52.826,True,200,NORMAL,,11401.5969791,11401.6498048
p12_exp_07_med_iphash_unseen,phase12,medium_load,medium_load,ip_hash,unseen_configuration,test_unseen,False,48,p12_exp_07_med_iphash_unseen_18,1788873285.8220031,process,0.035,7,18.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,55.247,55.247,True,200,NORMAL,,11401.652686,11401.7079325
p12_exp_07_med_iphash_unseen,phase12,medium_load,medium_load,ip_hash,unseen_configuration,test_unseen,False,48,p12_exp_07_med_iphash_unseen_19,1788873285.8781817,process,0.035,7,18.0,15.0,25.0,1,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,15.0,25.0,0,20.0,1.5,0,server-1,,,False,server-1,42.255,42.255,True,200,NORMAL,,11401.7088765,11401.751131
